	SBP_Male	GDP	TC_Male	Country	Year	TC_Male_mg/dL
3858	137.8693	7613.29590239	5.357954	Slovenia	1991	206.870810811
3859	137.6284	7207.89452739	5.345932	Slovenia	1992	206.406640927
3860	137.4305	7430.5310072	5.343213	Slovenia	1993	206.301660232
3861	137.2435	7835.45153485	5.339584	Slovenia	1994	206.161544402
3862	137.0623	8119.11138853	5.333552	Slovenia	1995	205.928648649
3863	136.876	8420.53841044	5.323429	Slovenia	1996	205.537799228
3864	136.7514	8849.86365377	5.317962	Slovenia	1997	205.326718147
3865	136.6293	9180.93264917	5.303898	Slovenia	1998	204.783706564
3866	136.4879	9662.96901789	5.290627	Slovenia	1999	204.271312741
3867	136.4438	10045.3600766	5.275512	Slovenia	2000	203.687722008
3868	136.4077	10324.3832732	5.266795	Slovenia	2001	203.351158301
3869	136.3886	10706.2071381	5.25207	Slovenia	2002	202.782625483
3870	136.3812	11013.261659	5.238154	Slovenia	2003	202.245328185
3871	136.3939	11490.6801719	5.221591	Slovenia	2004	201.605830116
3872	136.4031	11930.4586102	5.206767	Slovenia	2005	201.033474903
3873	136.4041	12588.1083842	5.194435	Slovenia	2006	200.557335907
3874	136.3921	13377.91533	5.186037	Slovenia	2007	200.233088803
3875	136.3767	13836.1892239	5.176014	Slovenia	2008	199.846100386
3876	123.8841	1101.247994	4.560271	Solomon Islands	1990	176.072239382
3877	124.0414	1134.94066901	4.555036	Solomon Islands	1991	175.87011583
3878	124.2298	1243.20858324	4.554348	Solomon Islands	1992	175.843552124
3879	124.4034	1256.46511227	4.555478	Solomon Islands	1993	175.887181467
3880	124.5343	1333.82710025	4.554799	Solomon Islands	1994	175.860965251
3881	124.6521	1403.80316518	4.553504	Solomon Islands	1995	175.810965251
3882	124.7901	1387.56399223	4.552917	Solomon Islands	1996	175.788301158
3883	124.9003	1330.72737468	4.549782	Solomon Islands	1997	175.667258687
3884	124.9975	1318.07536948	4.544764	Solomon Islands	1998	175.473513514
3885	125.0735	1276.34728687	4.538933	Solomon Islands	1999	175.248378378
3886	125.0954	1064.51468746	4.525663	Solomon Islands	2000	174.736023166
3887	125.1075	952.774618751	4.507622	Solomon Islands	2001	174.039459459
3888	125.1272	900.646286328	4.489866	Solomon Islands	2002	173.353899614
3889	125.1846	932.772753906	4.474205	Solomon Islands	2003	172.749227799
3890	125.2639	951.534848498	4.463092	Solomon Islands	2004	172.32015444
3891	125.3711	975.605430248	4.454154	Solomon Islands	2005	171.975057915
3892	125.4787	1014.87346605	4.449531	Solomon Islands	2006	171.796563707
3893	125.5993	1092.93955508	4.44764	Solomon Islands	2007	171.723552124
3894	125.7259	1141.16394574	4.448524	Solomon Islands	2008	171.757683398
3895	135.4393	3463.24711329	4.925735	South Africa	1980	190.182818533
3896	135.3102	3561.25902901	4.898905	South Africa	1981	189.146911197
3897	135.1292	3459.78749222	4.870951	South Africa	1982	188.067606178
3898	134.9389	3309.96764265	4.841782	South Africa	1983	186.941389961
3899	134.7575	3389.64162715	4.814386	South Africa	1984	185.883629344
3900	134.5389	3262.74357877	4.784227	South Africa	1985	184.719189189
3901	134.3236	3180.6864636	4.752287	South Africa	1986	183.485984556
3902	134.1075	3167.45562591	4.720748	South Africa	1987	182.268262548
3903	133.9315	3222.65483951	4.691575	South Africa	1988	181.141891892
3904	133.7526	3226.92476951	4.663153	South Africa	1989	180.044517375
3905	133.5543	3151.83861403	4.635286	South Africa	1990	178.968571429
3906	133.3188	3056.09414491	4.605358	South Africa	1991	177.813050193
3907	133.0511	2929.02711568	4.574706	South Africa	1992	176.62957529
3908	132.7252	2903.19959348	4.544363	South Africa	1993	175.458030888
3909	132.4049	2933.72411373	4.518648	South Africa	1994	174.465173745
3910	132.1	2960.4224582	4.495569	South Africa	1995	173.574092664
3911	131.8272	3019.96600031	4.47748	South Africa	1996	172.875675676
3912	131.6066	3029.77251268	4.463052	South Africa	1997	172.318610039
3913	131.4193	2974.68118873	4.449952	South Africa	1998	171.812818533
3914	131.3381	2972.20341153	4.439379	South Africa	1999	171.404594595
3915	131.3462	3019.94636723	4.433934	South Africa	2000	171.194362934
3916	131.4293	3039.70612983	4.429906	South Africa	2001	171.038841699
3917	131.6052	3108.04365418	4.42983	South Africa	2002	171.035907336
3918	131.8501	3159.23785172	4.431931	South Africa	2003	171.117027027
3919	132.1673	3264.31738291	4.437314	South Africa	2004	171.324864865
3920	132.5321	3397.72001502	4.444944	South Africa	2005	171.619459459
3921	132.9425	3548.09031012	4.455276	South Africa	2006	172.018378378
3922	133.3809	3704.08426619	4.466412	South Africa	2007	172.448339768
3923	133.8297	3795.97690586	4.476749	South Africa	2008	172.847451737
3924	136.5565	8808.82438159	5.620108	Spain	1980	216.992586873
3925	135.903	8726.87225208	5.603287	Spain	1981	216.343127413
3926	135.2215	8788.55213789	5.584649	Spain	1982	215.623513514
3927	134.573	8901.97707747	5.568449	Spain	1983	214.998030888
3928	133.9259	9023.8885259	5.551528	Spain	1984	214.344710425
3929	133.3066	9199.66730013	5.532634	Spain	1985	213.615212355
3930	132.8116	9470.17107912	5.51672	Spain	1986	213.000772201
3931	132.437	9970.85987566	5.502667	Spain	1987	212.458185328
3932	132.1236	10455.7939089	5.491158	Spain	1988	212.013822394
3933	131.8662	10939.1307509	5.477823	Spain	1989	211.498957529
3934	131.6128	11335.5525893	5.465523	Spain	1990	211.024054054
3935	131.3659	11597.7026097	5.452902	Spain	1991	210.536756757
3936	131.1561	11666.9103818	5.437941	Spain	1992	209.959111969
3937	130.9723	11510.7233452	5.425757	Spain	1993	209.488687259
3938	130.7987	11753.3855162	5.414177	Spain	1994	209.041583012
3939	130.6712	12049.25856	5.405181	Spain	1995	208.694247104
3940	130.5561	12311.9920973	5.390647	Spain	1996	208.133088803
3941	130.466	12754.6316878	5.375015	Spain	1997	207.52953668
3942	130.4032	13278.0035972	5.363387	Spain	1998	207.080579151
3943	130.3511	13836.7025993	5.350691	Spain	1999	206.5903861
3944	130.3085	14413.7888724	5.338282	Spain	2000	206.111274131
3945	130.2827	14774.8948594	5.326324	Spain	2001	205.64957529
3946	130.2692	14957.3229114	5.313991	Spain	2002	205.173397683
3947	130.2749	15165.9273523	5.301184	Spain	2003	204.678918919
3948	130.2459	15408.1629359	5.285925	Spain	2004	204.08976834
3949	130.2645	15700.5276098	5.269714	Spain	2005	203.463861004
3950	130.3103	16074.4617848	5.253886	Spain	2006	202.852741313
3951	130.3582	16351.1110812	5.24098	Spain	2007	202.354440154
3952	130.3884	16251.836933	5.224844	Spain	2008	201.731428571
3953	126.4659	441.787795391	4.51004	Sri Lanka	1980	174.132818533
3954	126.3969	463.822387755	4.502532	Sri Lanka	1981	173.842934363
3955	126.2855	471.938045254	4.496751	Sri Lanka	1982	173.61972973
3956	126.1346	487.566217938	4.488743	Sri Lanka	1983	173.310540541
3957	125.9876	506.319435891	4.48263	Sri Lanka	1984	173.074517375
3958	125.8199	523.611894914	4.481457	Sri Lanka	1985	173.029227799
3959	125.6924	536.761645671	4.477652	Sri Lanka	1986	172.882316602
3960	125.6094	537.820194603	4.476408	Sri Lanka	1987	172.834285714
3961	125.5439	543.615200704	4.473145	Sri Lanka	1988	172.708301158
3962	125.5352	548.644574176	4.47203	Sri Lanka	1989	172.665250965
3963	125.5568	577.239226446	4.470577	Sri Lanka	1990	172.609150579
3964	125.5938	594.980298148	4.467988	Sri Lanka	1991	172.509189189
3965	125.6525	615.491788114	4.466788	Sri Lanka	1992	172.462857143
3966	125.8047	649.757652316	4.467493	Sri Lanka	1993	172.49007722
3967	125.929	676.747999027	4.466339	Sri Lanka	1994	172.445521236
3968	126.0925	704.324099326	4.467013	Sri Lanka	1995	172.471544402
3969	126.2702	723.114065023	4.46777	Sri Lanka	1996	172.500772201
3970	126.4565	759.818766017	4.468822	Sri Lanka	1997	172.541389961
3971	126.6528	786.370289167	4.469565	Sri Lanka	1998	172.57007722
3972	126.8085	808.481570897	4.468554	Sri Lanka	1999	172.531042471
3973	127.0136	854.926725155	4.470271	Sri Lanka	2000	172.597335907
3974	127.1755	855.37258034	4.469337	Sri Lanka	2001	172.561274131
3975	127.3449	883.457176938	4.471319	Sri Lanka	2002	172.637799228
3976	127.5245	923.635439535	4.473073	Sri Lanka	2003	172.705521236
3977	127.7189	960.79859456	4.476375	Sri Lanka	2004	172.833011583
3978	127.8784	1009.9088694	4.477227	Sri Lanka	2005	172.865907336
3979	128.0338	1075.62553789	4.480991	Sri Lanka	2006	173.011235521
3980	128.1967	1138.36683853	4.485086	Sri Lanka	2007	173.169343629
3981	128.3473	1195.48108452	4.489837	Sri Lanka	2008	173.352779923
3982	129.7485	272.85400864	4.496607	Sudan	1980	173.614169884
3983	129.692	283.54555466	4.495464	Sudan	1981	173.57003861
3984	129.6821	290.50225693	4.496773	Sudan	1982	173.620579151
3985	129.598	286.87923949	4.493147	Sudan	1983	173.480579151
3986	129.5169	264.16766459	4.484151	Sudan	1984	173.133243243
3987	129.3707	240.60681328	4.473294	Sudan	1985	172.714054054
3988	129.2655	247.17100563	4.462223	Sudan	1986	172.286602317
3989	129.2448	275.73096636	4.453459	Sudan	1987	171.948223938
3990	129.2274	268.71665468	4.444746	Sudan	1988	171.611814672
3991	129.2749	286.1745832	4.441125	Sudan	1989	171.472007722
3992	129.3092	264.20469266	4.436702	Sudan	1990	171.301235521
3993	129.3442	277.08646774	4.432457	Sudan	1991	171.137335907
3994	129.4025	287.83000806	4.43125	Sudan	1992	171.090733591
3995	129.4617	293.19749227	4.430817	Sudan	1993	171.074015444
3996	129.5209	288.46938852	4.430641	Sudan	1994	171.067220077
3997	129.5944	297.91654209	4.430954	Sudan	1995	171.079305019
3998	129.688	307.5115244	4.432486	Sudan	1996	171.138455598
3999	129.8193	331.38425755	4.435637	Sudan	1997	171.26011583
4000	129.9893	337.0008382	4.438226	Sudan	1998	171.36007722
4001	130.1858	338.92988977	4.440503	Sudan	1999	171.447992278
4002	130.4723	358.52920101	4.447106	Sudan	2000	171.702934363
4003	130.782	371.77671799	4.45399	Sudan	2001	171.968725869
4004	131.1555	382.80494425	4.461005	Sudan	2002	172.23957529
4005	131.5496	400.89533308	4.471466	Sudan	2003	172.643474903
4006	131.9653	411.73053817	4.481479	Sudan	2004	173.03007722
4007	132.3969	427.45344217	4.492638	Sudan	2005	173.460926641
4008	132.8162	464.12887264	4.501915	Sudan	2006	173.819111969
4009	133.2255	498.57015773	4.510844	Sudan	2007	174.163861004
4010	133.6285	519.28265828	4.520373	Sudan	2008	174.531776062
4011	131.1013	2536.23369849	4.856658	Suriname	1980	187.515752896
4012	130.8687	2532.36337408	4.845512	Suriname	1981	187.085405405
4013	130.6061	2477.32599008	4.833148	Suriname	1982	186.608030888
4014	130.2968	2391.11579301	4.818941	Suriname	1983	186.059498069
4015	129.8857	2283.22444906	4.797957	Suriname	1984	185.249305019
4016	129.5038	2223.25966243	4.78122	Suriname	1985	184.603088803
4017	129.1788	2121.69056497	4.762044	Suriname	1986	183.862702703
4018	128.8061	1808.21326172	4.733626	Suriname	1987	182.765482625
4019	128.5295	1927.81617662	4.712418	Suriname	1988	181.946640927
4020	128.3416	2093.26763841	4.696614	Suriname	1989	181.336447876
4021	128.1805	2049.59822613	4.681664	Suriname	1990	180.759227799
4022	128.0462	2075.38403498	4.666383	Suriname	1991	180.169227799
4023	127.9127	2042.45718266	4.649092	Suriname	1992	179.501621622
4024	127.7704	1869.14760976	4.62519	Suriname	1993	178.578764479
4025	127.6325	1904.52899617	4.601437	Suriname	1994	177.661660232
4026	127.48	1899.80310348	4.577774	Suriname	1995	176.748030888
4027	127.4027	1897.92624025	4.563077	Suriname	1996	176.180579151
4028	127.4303	1979.64317897	4.556705	Suriname	1997	175.934555985
4029	127.5057	1983.0276526	4.550364	Suriname	1998	175.68972973
4030	127.6418	1938.93548331	4.54648	Suriname	1999	175.53976834
4031	127.7707	1911.04631544	4.536999	Suriname	2000	175.173706564
4032	127.9929	1970.20537673	4.533767	Suriname	2001	175.048918919
4033	128.2185	2036.51092368	4.530742	Suriname	2002	174.932123552
4034	128.4813	2129.19339606	4.528015	Suriname	2003	174.826833977
4035	128.8021	2284.29338248	4.52487	Suriname	2004	174.705405405
4036	129.1653	2359.38409354	4.521895	Suriname	2005	174.590540541
4037	129.5468	2422.81851923	4.518633	Suriname	2006	174.464594595
4038	129.959	2520.58674491	4.514791	Suriname	2007	174.316254826
4039	130.3747	2599.89924146	4.513049	Suriname	2008	174.248996139
4040	133.6435	779.252442154	4.60644	Swaziland	1980	177.854826255
4041	133.5944	867.522618172	4.601087	Swaziland	1981	177.648146718
4042	133.4957	852.935147807	4.593801	Swaziland	1982	177.366833977
4043	133.3667	838.049582772	4.585835	Swaziland	1983	177.059266409
4044	133.2062	861.210187643	4.571713	Swaziland	1984	176.514015444
4045	133.0886	861.869708846	4.557775	Swaziland	1985	175.975868726
4046	132.9746	928.968006516	4.54187	Swaziland	1986	175.361776062
4047	132.9044	1019.3663316	4.528191	Swaziland	1987	174.833629344
4048	132.8557	1040.30912149	4.511185	Swaziland	1988	174.177027027
4049	132.8405	1128.9152472	4.497301	Swaziland	1989	173.640965251
4050	132.7852	1320.35316571	4.482256	Swaziland	1990	173.06007722
4051	132.7062	1306.47386326	4.469905	Swaziland	1991	172.583204633
4052	132.6156	1317.89708372	4.459264	Swaziland	1992	172.172355212
4053	132.5462	1332.04655767	4.450052	Swaziland	1993	171.816679537
4054	132.4493	1338.05016915	4.441246	Swaziland	1994	171.476679537
4055	132.3809	1374.69087873	4.434901	Swaziland	1995	171.231698842
4056	132.3013	1397.00226061	4.42504	Swaziland	1996	170.850965251
4057	132.2894	1408.6009519	4.423648	Swaziland	1997	170.797220077
4058	132.2788	1443.39055096	4.42066	Swaziland	1998	170.681853282
4059	132.3148	1484.03861964	4.420542	Swaziland	1999	170.677297297
4060	132.4276	1508.18365986	4.424692	Swaziland	2000	170.837528958
4061	132.5499	1523.65079886	4.423307	Swaziland	2001	170.784054054
4062	132.71	1548.70018907	4.41838	Swaziland	2002	170.593822394
4063	132.896	1581.32037927	4.413425	Swaziland	2003	170.402509653
4064	133.1432	1625.15596547	4.412471	Swaziland	2004	170.365675676
4065	133.3861	1663.0105007	4.409926	Swaziland	2005	170.267413127
4066	133.6074	1715.68460885	4.404571	Swaziland	2006	170.060656371
4067	133.8571	1773.45658897	4.39938	Swaziland	2007	169.86023166
4068	134.1334	1794.77905902	4.396923	Swaziland	2008	169.765366795
4069	138.8169	19470.0551087	6.031905	Sweden	1980	232.892084942
4070	138.1323	19407.3850911	5.99212	Sweden	1981	231.355984556
4071	137.4391	19627.7086522	5.95241	Sweden	1982	229.822779923
4072	136.761	19973.8764565	5.915209	Sweden	1983	228.386447876
4073	136.1062	20808.1052717	5.881874	Sweden	1984	227.099382239
4074	135.5364	21228.642797	5.852351	Sweden	1985	225.959498069
4075	135.1006	21785.2889987	5.825012	Sweden	1986	224.903938224
4076	134.7906	22463.3490987	5.798013	Sweden	1987	223.861505792
4077	134.5576	22956.5618416	5.771917	Sweden	1988	222.853938224
4078	134.3727	23437.6637796	5.74605	Sweden	1989	221.855212355
4079	134.1953	23492.2496007	5.714884	Sweden	1990	220.651891892
4080	134.0169	23071.0343845	5.681258	Sweden	1991	219.353590734
4081	133.8186	22660.0770777	5.645745	Sweden	1992	217.982432432
4082	133.6114	22065.244411	5.60945	Sweden	1993	216.581081081
4083	133.4664	22788.1061661	5.57643	Sweden	1994	215.306177606
4084	133.3366	23561.6699474	5.543549	Sweden	1995	214.036640927
4085	133.2204	23903.4632174	5.509109	Sweden	1996	212.706911197
4086	133.1408	24536.8145654	5.474131	Sweden	1997	211.356409266
4087	133.0646	25554.3862892	5.441966	Sweden	1998	210.114517375
4088	132.974	26724.3456121	5.408652	Sweden	1999	208.828262548
4089	132.8921	27869.3776032	5.377735	Sweden	2000	207.634555985
4090	132.7924	28145.5117384	5.346652	Sweden	2001	206.434440154
4091	132.6917	28750.7638383	5.31762	Sweden	2002	205.313513514
4092	132.5799	29313.021089	5.291124	Sweden	2003	204.290501931
4093	132.4273	30434.4529036	5.263712	Sweden	2004	203.232123552
4094	132.2679	31271.1035758	5.239003	Sweden	2005	202.278108108
4095	132.0793	32431.9403985	5.211017	Sweden	2006	201.197567568
4096	131.8709	33259.2628486	5.182493	Sweden	2007	200.096254826
4097	131.6516	32798.7342493	5.154055	Sweden	2008	198.998262548
4098	138.3033	29182.9321764	5.952783	Switzerland	1980	229.837181467
4099	137.6806	29488.4857079	5.928414	Switzerland	1981	228.896293436
4100	137.0911	28932.8114822	5.902369	Switzerland	1982	227.890694981
4101	136.5006	28993.1291876	5.880694	Switzerland	1983	227.053822394
4102	135.9387	29758.3171436	5.859681	Switzerland	1984	226.242509653
4103	135.4399	30715.6258683	5.842023	Switzerland	1985	225.560733591
4104	135.0187	31124.1270519	5.821571	Switzerland	1986	224.771081081
4105	134.6813	31419.6206059	5.80355	Switzerland	1987	224.075289575
4106	134.3887	32211.8183097	5.783608	Switzerland	1988	223.305328185
4107	134.1333	33336.2178924	5.765728	Switzerland	1989	222.614980695
4108	133.8783	34208.1154165	5.745855	Switzerland	1990	221.847683398
4109	133.6026	33473.8416999	5.725051	Switzerland	1991	221.044440154
4110	133.2975	33092.3339461	5.700558	Switzerland	1992	220.098764479
4111	132.9939	32751.012163	5.675232	Switzerland	1993	219.120926641
4112	132.6743	32903.5291805	5.646153	Switzerland	1994	217.998185328
4113	132.3727	32841.5551369	5.617514	Switzerland	1995	216.892432432
4114	132.0775	32855.3071944	5.585649	Switzerland	1996	215.662123552
4115	131.7999	33445.619115	5.553799	Switzerland	1997	214.432393822
4116	131.5607	34258.1420332	5.522799	Switzerland	1998	213.235482625
4117	131.3375	34571.1484962	5.492001	Switzerland	1999	212.046370656
4118	131.1266	35639.4788576	5.462165	Switzerland	2000	210.894401544
4119	130.9939	35854.932576	5.437444	Switzerland	2001	209.93992278
4120	130.8682	35650.6877403	5.41266	Switzerland	2002	208.983011583
4121	130.773	35394.6287144	5.390238	Switzerland	2003	208.117297297
4122	130.6927	36003.2326374	5.366886	Switzerland	2004	207.215675676
4123	130.6513	36737.4067168	5.34666	Switzerland	2005	206.434749035
4124	130.6158	37877.1824877	5.327582	Switzerland	2006	205.698146718
4125	130.5907	38983.8753245	5.30895	Switzerland	2007	204.978764479
4126	130.5664	39324.731121	5.290824	Switzerland	2008	204.278918919
4127	129.6465	1064.55367988	4.837756	Syria	1980	186.785945946
4128	129.4852	1126.17302278	4.839945	Syria	1981	186.87046332
4129	129.2976	1110.56235407	4.839984	Syria	1982	186.871969112
4130	129.1087	1087.81750946	4.839607	Syria	1983	186.857413127
4131	128.8909	1008.40395212	4.834949	Syria	1984	186.677567568
4132	128.667	1035.09963279	4.82874	Syria	1985	186.437837838
4133	128.4251	952.811590338	4.816511	Syria	1986	185.965675676
4134	128.208	941.214178767	4.803983	Syria	1987	185.481969112
4135	128.0772	1034.20013325	4.794425	Syria	1988	185.112934363
4136	127.9214	913.87859221	4.783273	Syria	1989	184.682355212
4137	127.7988	955.143170429	4.774949	Syria	1990	184.360965251
4138	127.7216	1000.88210946	4.769842	Syria	1991	184.163783784
4139	127.6383	1103.25563384	4.764586	Syria	1992	183.960849421
4140	127.582	1127.98070143	4.762004	Syria	1993	183.861158301
